t,t0,treatment_period,yit,country,category_group,x_temp
18017,0,0,1528713,denmark,renewable_ex_nuclear,50.803
18017,0,0,294269,estonia,fossil,48.762
18017,0,0,81964,estonia,renewable_ex_nuclear,48.762
18017,0,0,623105,finland,fossil,49.338
18017,0,0,1262686,finland,nuclear,49.338
18017,0,0,36712,finland,other,49.338
18017,0,0,1947265,finland,renewable_ex_nuclear,49.338
18017,0,0,1686545,france,fossil,54.746
18017,0,0,26343285,france,nuclear,54.746
18017,0,0,8281866,france,renewable_ex_nuclear,54.746
18017,0,0,13768138.75,germany,fossil,54.916
18017,0,0,3851303.25,germany,nuclear,54.916
18017,0,0,221177.25,germany,other,54.916
18017,0,0,16889147,germany,renewable_ex_nuclear,54.916
18017,0,0,1466654,greece,fossil,67.016
18017,0,0,802565,greece,renewable_ex_nuclear,67.016
18017,0,0,503555.5,hungary,fossil,56.915
18017,0,0,1048680.5,hungary,nuclear,56.915
18017,0,0,58941,hungary,other,56.915
18017,0,0,141042.25,hungary,renewable_ex_nuclear,56.915
18017,0,0,118448,latvia,fossil,NA
18017,0,0,43899,latvia,other,NA
18017,0,0,181509,latvia,renewable_ex_nuclear,NA
18017,0,0,40538,lithuania,fossil,55.051
18017,0,0,8584,lithuania,other,55.051
18017,0,0,177962,lithuania,renewable_ex_nuclear,55.051
18017,0,0,23965.75,luxembourg,fossil,52.167
18017,0,0,41635,luxembourg,renewable_ex_nuclear,52.167
18017,0,0,4036230.5,netherlands,fossil,53.255
18017,0,0,277054,netherlands,nuclear,53.255
18017,0,0,2287143,netherlands,other,53.255
18017,0,0,351741.75,netherlands,renewable_ex_nuclear,53.255
18017,0,0,214977,norway,fossil,48.682
18017,0,0,2523,norway,other,48.682
18017,0,0,7840205,norway,renewable_ex_nuclear,48.682
18017,0,0,8641237,poland,fossil,56.686
18017,0,0,1179581,poland,renewable_ex_nuclear,56.686
18017,0,0,1446113,portugal,fossil,67.511
18017,0,0,16212,portugal,other,67.511
18017,0,0,1833092,portugal,renewable_ex_nuclear,67.511
18017,0,0,1188337,romania,fossil,62.806
18017,0,0,453793,romania,nuclear,62.806
18017,0,0,2562838,romania,renewable_ex_nuclear,62.806
18017,0,0,302421,slovakia,fossil,54.657
18017,0,0,1089819,slovakia,nuclear,54.657
18017,0,0,77799,slovakia,other,54.657
18017,0,0,603076,slovakia,renewable_ex_nuclear,54.657
18017,0,0,261686,slovenia,fossil,52.182
18017,0,0,432638,slovenia,nuclear,52.182
18017,0,0,458880,slovenia,renewable_ex_nuclear,52.182
18017,0,0,5751651,spain,fossil,63.057
18017,0,0,3352298,spain,nuclear,63.057
18017,0,0,34999,spain,other,63.057
18017,0,0,7231685,spain,renewable_ex_nuclear,63.057
18048,0,0,274226.75,austria,fossil,73.194
18048,0,0,13728,austria,other,73.194
18048,0,0,4649921.25,austria,renewable_ex_nuclear,73.194
18048,0,0,1603008,belgium,fossil,64.605
18048,0,0,2536270,belgium,nuclear,64.605
18048,0,0,302111,belgium,other,64.605
18048,0,0,1222721,belgium,renewable_ex_nuclear,64.605
18048,0,0,888569,bulgaria,fossil,65.838
18048,0,0,1111514,bulgaria,nuclear,65.838
18048,0,0,612177,bulgaria,renewable_ex_nuclear,65.838
18048,0,0,2192481,czech_republic,fossil,70.588
18048,0,0,1922956,czech_republic,nuclear,70.588
18048,0,0,67892,czech_republic,other,70.588
18048,0,0,880340,czech_republic,renewable_ex_nuclear,70.588
18048,0,0,249039,denmark,fossil,63.244
18048,0,0,1079675,denmark,renewable_ex_nuclear,63.244
18048,0,0,172897,estonia,fossil,61.877
18048,0,0,75336,estonia,renewable_ex_nuclear,61.877
18048,0,0,370835,finland,fossil,62.026
18048,0,0,1527302,finland,nuclear,62.026
18048,0,0,27520,finland,other,62.026
18048,0,0,1801453,finland,renewable_ex_nuclear,62.026
18048,0,0,1619250,france,fossil,65.85
18048,0,0,24589300,france,nuclear,65.85
18048,0,0,8203622,france,renewable_ex_nuclear,65.85
18048,0,0,12078409.5,germany,fossil,72.288
18048,0,0,3954173,germany,nuclear,72.288
18048,0,0,179255.25,germany,other,72.288
18048,0,0,17298083.75,germany,renewable_ex_nuclear,72.288
18048,0,0,1975127,greece,fossil,78.802
18048,0,0,992708,greece,renewable_ex_nuclear,78.802
18048,0,0,672818,hungary,fossil,73.428
18048,0,0,1037907.5,hungary,nuclear,73.428
18048,0,0,57760,hungary,other,73.428
18048,0,0,111537.75,hungary,renewable_ex_nuclear,73.428
18048,0,0,202023,latvia,fossil,NA
18048,0,0,37962,latvia,other,NA
18048,0,0,107955,latvia,renewable_ex_nuclear,NA
18048,0,0,29909,lithuania,fossil,68.716
18048,0,0,12783,lithuania,other,68.716
18048,0,0,172603,lithuania,renewable_ex_nuclear,68.716
18048,0,0,19299.25,luxembourg,fossil,65.644
18048,0,0,36563.25,luxembourg,renewable_ex_nuclear,65.644
18048,0,0,3985998.75,netherlands,fossil,64.124
18048,0,0,25964.25,netherlands,nuclear,64.124
18048,0,0,1867495.75,netherlands,other,64.124
18048,0,0,298119.75,netherlands,renewable_ex_nuclear,64.124
18048,0,0,216828,norway,fossil,58.236
18048,0,0,4125,norway,other,58.236
18048,0,0,7515339,norway,renewable_ex_nuclear,58.236
18048,0,0,8751368,poland,fossil,72.355
18048,0,0,1011383,poland,renewable_ex_nuclear,72.355
18048,0,0,1896893,portugal,fossil,65.81
18048,0,0,20627,portugal,other,65.81
18048,0,0,1336314,portugal,renewable_ex_nuclear,65.81
18048,0,0,1137639,romania,fossil,74.048
18048,0,0,742101,romania,nuclear,74.048
18048,0,0,2516989,romania,renewable_ex_nuclear,74.048
18048,0,0,305407,slovakia,fossil,73.144
18048,0,0,881801,slovakia,nuclear,73.144
18048,0,0,78579,slovakia,other,73.144
18048,0,0,618731,slovakia,renewable_ex_nuclear,73.144
18048,0,0,269148,slovenia,fossil,70.048
18048,0,0,417635,slovenia,nuclear,70.048
18048,0,0,504007,slovenia,renewable_ex_nuclear,70.048
18048,0,0,6926475,spain,fossil,71.796
18048,0,0,4036017,spain,nuclear,71.796
18048,0,0,14502,spain,other,71.796
18048,0,0,5972331,spain,renewable_ex_nuclear,71.796
18078,0,0,587705.25,austria,fossil,71.055
18078,0,0,14256,austria,other,71.055
18078,0,0,3637412.75,austria,renewable_ex_nuclear,71.055
18078,0,0,1787764,belgium,fossil,66.423
18078,0,0,3127316,belgium,nuclear,66.423
18078,0,0,300782,belgium,other,66.423
18078,0,0,1082411,belgium,renewable_ex_nuclear,66.423
18078,0,0,1314533,bulgaria,fossil,66.841
18078,0,0,1319443,bulgaria,nuclear,66.841
18078,0,0,433098,bulgaria,renewable_ex_nuclear,66.841
18078,0,0,2301003,czech_republic,fossil,68.389
18078,0,0,1551447,czech_republic,nuclear,68.389
18078,0,0,69154,czech_republic,other,68.389
18078,0,0,873908,czech_republic,renewable_ex_nuclear,68.389
18078,0,0,291928,denmark,fossil,63.415
18078,0,0,1191157,denmark,renewable_ex_nuclear,63.415
18078,0,0,170398,estonia,fossil,61.315
18078,0,0,71586,estonia,renewable_ex_nuclear,61.315
18078,0,0,413599,finland,fossil,61.694
18078,0,0,1778445,finland,nuclear,61.694
18078,0,0,23658,finland,other,61.694
18078,0,0,1498253,finland,renewable_ex_nuclear,61.694
18078,0,0,2571721,france,fossil,70.093
18078,0,0,25312705,france,nuclear,70.093
18078,0,0,7153695,france,renewable_ex_nuclear,70.093
18078,0,0,14696309,germany,fossil,67.744
18078,0,0,4749311.5,germany,nuclear,67.744
18078,0,0,188018.25,germany,other,67.744
18078,0,0,16202577.25,germany,renewable_ex_nuclear,67.744
18078,0,0,2377919,greece,fossil,81.171
18078,0,0,1051612,greece,renewable_ex_nuclear,81.171
18078,0,0,897967.5,hungary,fossil,71.358
18078,0,0,1206579.75,hungary,nuclear,71.358
18078,0,0,73296.25,hungary,other,71.358
18078,0,0,122065.75,hungary,renewable_ex_nuclear,71.358
18078,0,0,181439,latvia,fossil,NA
18078,0,0,31797,latvia,other,NA
18078,0,0,88764,latvia,renewable_ex_nuclear,NA
18078,0,0,33842,lithuania,fossil,62.254
18078,0,0,13105,lithuania,other,62.254
18078,0,0,206354,lithuania,renewable_ex_nuclear,62.254
18078,0,0,18732.25,luxembourg,fossil,66.547
18078,0,0,44273,luxembourg,renewable_ex_nuclear,66.547
18078,0,0,5152932.25,netherlands,fossil,66.151
18078,0,0,264360.5,netherlands,nuclear,66.151
18078,0,0,2148167.75,netherlands,other,66.151
18078,0,0,314654,netherlands,renewable_ex_nuclear,66.151
18078,0,0,208518,norway,fossil,63.098
18078,0,0,5045,norway,other,63.098
18078,0,0,8104929,norway,renewable_ex_nuclear,63.098
18078,0,0,8973628,poland,fossil,66.387
18078,0,0,1049346,poland,renewable_ex_nuclear,66.387
18078,0,0,2274343,portugal,fossil,70.836
18078,0,0,20821,portugal,other,70.836
18078,0,0,1363383,portugal,renewable_ex_nuclear,70.836
18078,0,0,1583863,romania,fossil,73.215
18078,0,0,864903,romania,nuclear,73.215
18078,0,0,1647279,romania,renewable_ex_nuclear,73.215
18078,0,0,330046,slovakia,fossil,71.218
18078,0,0,1025319,slovakia,nuclear,71.218
18078,0,0,76867,slovakia,other,71.218
18078,0,0,433273,slovakia,renewable_ex_nuclear,71.218
18078,0,0,392037,slovenia,fossil,69.704
18078,0,0,438173,slovenia,nuclear,69.704
18078,0,0,326871,slovenia,renewable_ex_nuclear,69.704
18078,0,0,8773022,spain,fossil,79.982
18078,0,0,4473777,spain,nuclear,79.982
18078,0,0,8401,spain,other,79.982
18078,0,0,6198638,spain,renewable_ex_nuclear,79.982
18109,0,0,661833.25,austria,fossil,72.07
18109,0,0,13728,austria,other,72.07
18109,0,0,3139805,austria,renewable_ex_nuclear,72.07
18109,0,0,1640408,belgium,fossil,66.266
18109,0,0,3511392,belgium,nuclear,66.266
18109,0,0,307624,belgium,other,66.266
18109,0,0,1174499,belgium,renewable_ex_nuclear,66.266
18109,0,0,1308352,bulgaria,fossil,69.852
18109,0,0,1295457,bulgaria,nuclear,69.852
18109,0,0,434165,bulgaria,renewable_ex_nuclear,69.852
18109,0,0,2589510,czech_republic,fossil,68.004
18109,0,0,1766746,czech_republic,nuclear,68.004
18109,0,0,65824,czech_republic,other,68.004
18109,0,0,832817,czech_republic,renewable_ex_nuclear,68.004
18109,0,0,352023,denmark,fossil,64.213
18109,0,0,929251,denmark,renewable_ex_nuclear,64.213
18109,0,0,234415,estonia,fossil,61.481
18109,0,0,76692,estonia,renewable_ex_nuclear,61.481
18109,0,0,384969,finland,fossil,60.904
18109,0,0,1552693,finland,nuclear,60.904
18109,0,0,33119,finland,other,60.904
18109,0,0,1303766,finland,renewable_ex_nuclear,60.904
18109,0,0,1894561,france,fossil,68.068
18109,0,0,23131461,france,nuclear,68.068
18109,0,0,6343696,france,renewable_ex_nuclear,68.068
18109,0,0,13517799.5,germany,fossil,69.815
18109,0,0,4583656,germany,nuclear,69.815
18109,0,0,206120,germany,other,69.815
18109,0,0,15049506.75,germany,renewable_ex_nuclear,69.815
18109,0,0,2153819,greece,fossil,82.647
18109,0,0,1279886,greece,renewable_ex_nuclear,82.647
18109,0,0,792855.5,hungary,fossil,73.446
18109,0,0,1063065.75,hungary,nuclear,73.446
18109,0,0,44719.25,hungary,other,73.446
18109,0,0,99047.75,hungary,renewable_ex_nuclear,73.446
18109,0,0,288166,latvia,fossil,NA
18109,0,0,33132,latvia,other,NA
18109,0,0,102044,latvia,renewable_ex_nuclear,NA
18109,0,0,32618,lithuania,fossil,63.879
18109,0,0,11672,lithuania,other,63.879
18109,0,0,154797,lithuania,renewable_ex_nuclear,63.879
18109,0,0,16874,luxembourg,fossil,65.82
18109,0,0,38217.25,luxembourg,renewable_ex_nuclear,65.82
18109,0,0,5123654,netherlands,fossil,65.955
18109,0,0,275016.25,netherlands,nuclear,65.955
18109,0,0,2257105.5,netherlands,other,65.955
18109,0,0,387798.5,netherlands,renewable_ex_nuclear,65.955
18109,0,0,197451,norway,fossil,61.079
18109,0,0,9492,norway,other,61.079
18109,0,0,8054335,norway,renewable_ex_nuclear,61.079
18109,0,0,8910661,poland,fossil,69.85
18109,0,0,772674,poland,renewable_ex_nuclear,69.85
18109,0,0,1474086,portugal,fossil,72.598
18109,0,0,19453,portugal,other,72.598
18109,0,0,1500431,portugal,renewable_ex_nuclear,72.598
18109,0,0,1478850,romania,fossil,76.021
18109,0,0,832825,romania,nuclear,76.021
18109,0,0,1379366,romania,renewable_ex_nuclear,76.021
18109,0,0,285970,slovakia,fossil,72.56
18109,0,0,1164669,slovakia,nuclear,72.56
18109,0,0,51954,slovakia,other,72.56
18109,0,0,400503,slovakia,renewable_ex_nuclear,72.56
18109,0,0,257671,slovenia,fossil,69.524
18109,0,0,421402,slovenia,nuclear,69.524
18109,0,0,271276,slovenia,renewable_ex_nuclear,69.524
18109,0,0,8175500,spain,fossil,77.149
18109,0,0,4257654,spain,nuclear,77.149
18109,0,0,25350,spain,other,77.149
18109,0,0,5284284,spain,renewable_ex_nuclear,77.149
18140,0,0,875448.75,austria,fossil,61.725
18140,0,0,13728,austria,other,61.725
18140,0,0,2996089,austria,renewable_ex_nuclear,61.725
18140,0,0,1759787,belgium,fossil,59.351
18140,0,0,3556358,belgium,nuclear,59.351
18140,0,0,362351,belgium,other,59.351
18140,0,0,1212292,belgium,renewable_ex_nuclear,59.351
18140,0,0,1398859,bulgaria,fossil,61.779
18140,0,0,1087553,bulgaria,nuclear,61.779
18140,0,0,345064,bulgaria,renewable_ex_nuclear,61.779
18140,0,0,2918373,czech_republic,fossil,58.244
18140,0,0,1942924,czech_republic,nuclear,58.244
18140,0,0,66291,czech_republic,other,58.244
18140,0,0,840051,czech_republic,renewable_ex_nuclear,58.244
18140,0,0,365342,denmark,fossil,56.532
18140,0,0,1418625,denmark,renewable_ex_nuclear,56.532
18140,0,0,285542,estonia,fossil,53.88
18140,0,0,99794,estonia,renewable_ex_nuclear,53.88
18140,0,0,746442,finland,fossil,51.55
18140,0,0,1355321,finland,nuclear,51.55
18140,0,0,43275,finland,other,51.55
18140,0,0,1342785,finland,renewable_ex_nuclear,51.55
18140,0,0,2558570,france,fossil,61.677
18140,0,0,23686355,france,nuclear,61.677
18140,0,0,6108422,france,renewable_ex_nuclear,61.677
18140,0,0,13634528,germany,fossil,59.146
18140,0,0,5009208.75,germany,nuclear,59.146
18140,0,0,189156,germany,other,59.146
18140,0,0,16560698.5,germany,renewable_ex_nuclear,59.146
18140,0,0,1963162,greece,fossil,75.403
18140,0,0,920497,greece,renewable_ex_nuclear,75.403
18140,0,0,910355.25,hungary,fossil,62.358
18140,0,0,1009872.5,hungary,nuclear,62.358
18140,0,0,34754.75,hungary,other,62.358
18140,0,0,129061.5,hungary,renewable_ex_nuclear,62.358
18140,0,0,318540,latvia,fossil,NA
18140,0,0,35297,latvia,other,NA
18140,0,0,106690,latvia,renewable_ex_nuclear,NA
18140,0,0,42789,lithuania,fossil,54.367
18140,0,0,12475,lithuania,other,54.367
18140,0,0,216694,lithuania,renewable_ex_nuclear,54.367
18140,0,0,17620.75,luxembourg,fossil,57.652
18140,0,0,44315.75,luxembourg,renewable_ex_nuclear,57.652
18140,0,0,5846004,netherlands,fossil,59.207
18140,0,0,291354.75,netherlands,nuclear,59.207
18140,0,0,2263610,netherlands,other,59.207
18140,0,0,454276,netherlands,renewable_ex_nuclear,59.207
18140,0,0,200922,norway,fossil,52.08
18140,0,0,7952,norway,other,52.08
18140,0,0,9055570,norway,renewable_ex_nuclear,52.08
18140,0,0,8488642,poland,fossil,58.884
18140,0,0,1317027,poland,renewable_ex_nuclear,58.884
18140,0,0,1457181,portugal,fossil,71.659
18140,0,0,20654,portugal,other,71.659
18140,0,0,1808277,portugal,renewable_ex_nuclear,71.659
18140,0,0,1578358,romania,fossil,67.227
18140,0,0,746844,romania,nuclear,67.227
18140,0,0,1233756,romania,renewable_ex_nuclear,67.227
18140,0,0,311309,slovakia,fossil,61.796
18140,0,0,1076187,slovakia,nuclear,61.796
18140,0,0,52698,slovakia,other,61.796
18140,0,0,335753,slovakia,renewable_ex_nuclear,61.796
18140,0,0,242095,slovenia,fossil,59.857
18140,0,0,420520,slovenia,nuclear,59.857
18140,0,0,287404,slovenia,renewable_ex_nuclear,59.857
18140,0,0,7187198,spain,fossil,69.001
18140,0,0,4337495,spain,nuclear,69.001
18140,0,0,32352,spain,other,69.001
18140,0,0,5995918,spain,renewable_ex_nuclear,69.001
18170,0,0,1251143.25,austria,fossil,53.628
18170,0,0,14256,austria,other,53.628
18170,0,0,2871724.5,austria,renewable_ex_nuclear,53.628
18170,0,0,2375990,belgium,fossil,53.931
18170,0,0,2738496,belgium,nuclear,53.931
18170,0,0,438565,belgium,other,53.931
18170,0,0,1146296,belgium,renewable_ex_nuclear,53.931
18170,0,0,1749243,bulgaria,fossil,55.953
18170,0,0,853514,bulgaria,nuclear,55.953
18170,0,0,323445,bulgaria,renewable_ex_nuclear,55.953
18170,0,0,3151244,czech_republic,fossil,51.421
18170,0,0,2442301,czech_republic,nuclear,51.421
18170,0,0,75406,czech_republic,other,51.421
18170,0,0,853851,czech_republic,renewable_ex_nuclear,51.421
18170,0,0,481974,denmark,fossil,49.448
18170,0,0,1377325,denmark,renewable_ex_nuclear,49.448
18170,0,0,251593,estonia,fossil,44.255
18170,0,0,102942,estonia,renewable_ex_nuclear,44.255
18170,0,0,1094410,finland,fossil,40.905
18170,0,0,1801588,finland,nuclear,40.905
18170,0,0,57033,finland,other,40.905
18170,0,0,1430166,finland,renewable_ex_nuclear,40.905
18170,0,0,2933746,france,fossil,55.324
18170,0,0,25162964,france,nuclear,55.324
18170,0,0,7048426,france,renewable_ex_nuclear,55.324
18170,0,0,16851111.5,germany,fossil,53.072
18170,0,0,5882518,germany,nuclear,53.072
18170,0,0,227297.5,germany,other,53.072
18170,0,0,17346108,germany,renewable_ex_nuclear,53.072
18170,0,0,1933968,greece,fossil,69.71
18170,0,0,740583,greece,renewable_ex_nuclear,69.71
18170,0,0,1110113,hungary,fossil,55.761
18170,0,0,1232710,hungary,nuclear,55.761
18170,0,0,36295.75,hungary,other,55.761
18170,0,0,235088.75,hungary,renewable_ex_nuclear,55.761
18170,0,0,218519,latvia,fossil,NA
18170,0,0,43347,latvia,other,NA
18170,0,0,178312,latvia,renewable_ex_nuclear,NA
18170,0,0,45391,lithuania,fossil,47.752
18170,0,0,11711,lithuania,other,47.752
18170,0,0,197395,lithuania,renewable_ex_nuclear,47.752
18170,0,0,25648.25,luxembourg,fossil,51.878
18170,0,0,55040.5,luxembourg,renewable_ex_nuclear,51.878
18170,0,0,7121389.25,netherlands,fossil,53.02
18170,0,0,308235,netherlands,nuclear,53.02
18170,0,0,2349157.25,netherlands,other,53.02
18170,0,0,502692.25,netherlands,renewable_ex_nuclear,53.02
18170,0,0,213684,norway,fossil,41.228
18170,0,0,1088,norway,other,41.228
18170,0,0,9843097,norway,renewable_ex_nuclear,41.228
18170,0,0,9389606,poland,fossil,53.09
18170,0,0,1298810,poland,renewable_ex_nuclear,53.09
18170,0,0,1706643,portugal,fossil,64.873
18170,0,0,20321,portugal,other,64.873
18170,0,0,1869905,portugal,renewable_ex_nuclear,64.873
18170,0,0,1819634,romania,fossil,57.183
18170,0,0,884700,romania,nuclear,57.183
18170,0,0,1193948,romania,renewable_ex_nuclear,57.183
18170,0,0,397937,slovakia,fossil,54.081
18170,0,0,1089524,slovakia,nuclear,54.081
18170,0,0,68346,slovakia,other,54.081
18170,0,0,365409,slovakia,renewable_ex_nuclear,54.081
18170,0,0,433616,slovenia,fossil,54.01
18170,0,0,21638,slovenia,nuclear,54.01
18170,0,0,232934,slovenia,renewable_ex_nuclear,54.01
18170,0,0,7644068,spain,fossil,60.551
18170,0,0,3934350,spain,nuclear,60.551
18170,0,0,37660,spain,other,60.551
18170,0,0,5799014,spain,renewable_ex_nuclear,60.551
18201,0,0,1214310,austria,fossil,45.358
18201,0,0,13200,austria,other,45.358
18201,0,0,3220812.5,austria,renewable_ex_nuclear,45.358
18201,0,0,2217334,belgium,fossil,43.944
18201,0,0,2715630,belgium,nuclear,43.944
18201,0,0,454107,belgium,other,43.944
18201,0,0,1103250,belgium,renewable_ex_nuclear,43.944
18201,0,0,1536821,bulgaria,fossil,46.367
18201,0,0,1251311,bulgaria,nuclear,46.367
18201,0,0,350131,bulgaria,renewable_ex_nuclear,46.367
18201,0,0,3054894,czech_republic,fossil,42.435
18201,0,0,2302360,czech_republic,nuclear,42.435
18201,0,0,73385,czech_republic,other,42.435
18201,0,0,682636,czech_republic,renewable_ex_nuclear,42.435
18201,0,0,660108,denmark,fossil,43.092
18201,0,0,1410380,denmark,renewable_ex_nuclear,43.092
18201,0,0,303412,estonia,fossil,36.738
18201,0,0,103853,estonia,renewable_ex_nuclear,36.738
18201,0,0,1096472,finland,fossil,34.888
18201,0,0,1675315,finland,nuclear,34.888
18201,0,0,62860,finland,other,34.888
18201,0,0,1521666,finland,renewable_ex_nuclear,34.888
18201,0,0,4775542,france,fossil,45.535
18201,0,0,24145745,france,nuclear,45.535
18201,0,0,8898603,france,renewable_ex_nuclear,45.535
18201,0,0,18626110.25,germany,fossil,43.728
18201,0,0,5386935,germany,nuclear,43.728
18201,0,0,234897.5,germany,other,43.728
18201,0,0,14341688.75,germany,renewable_ex_nuclear,43.728
18201,0,0,1658247,greece,fossil,62.794
18201,0,0,682387,greece,renewable_ex_nuclear,62.794
18201,0,0,877456.25,hungary,fossil,48.048
18201,0,0,1158867.25,hungary,nuclear,48.048
18201,0,0,31723.5,hungary,other,48.048
18201,0,0,189414.5,hungary,renewable_ex_nuclear,48.048
18201,0,0,163966,latvia,fossil,NA
18201,0,0,43902,latvia,other,NA
18201,0,0,258349,latvia,renewable_ex_nuclear,NA
18201,0,0,38967,lithuania,fossil,39.754
18201,0,0,9705,lithuania,other,39.754
18201,0,0,174888,lithuania,renewable_ex_nuclear,39.754
18201,0,0,28997.75,luxembourg,fossil,41.086
18201,0,0,52935,luxembourg,renewable_ex_nuclear,41.086
18201,0,0,6941715.25,netherlands,fossil,44.072
18201,0,0,289565.75,netherlands,nuclear,44.072
18201,0,0,1958307.5,netherlands,other,44.072
18201,0,0,560112.5,netherlands,renewable_ex_nuclear,44.072
18201,0,0,208241,norway,fossil,32.125
18201,0,0,738,norway,other,32.125
18201,0,0,10532725,norway,renewable_ex_nuclear,32.125
18201,0,0,8760448,poland,fossil,43.98
18201,0,0,1319768,poland,renewable_ex_nuclear,43.98
18201,0,0,1345158,portugal,fossil,58.249
