t,t0,treatment_period,yit,country,x_load,temp
19231,0,1,47491,slovakia,377531,69.799
19231,0,1,2124895,spain,15889444,78.97
19238,0,1,147115.5,austria,3731223,67.948
19238,0,1,452648,belgium,5135872,68.595
19238,0,1,130679,bosnia_herzegovina,155265,NA
19238,0,1,390274,bulgaria,508776,65.924
19238,0,1,575589,czech_republic,945809,65.034
19238,0,1,108545,denmark,521887,61.598
19238,0,1,78347,estonia,117013,50.032
19238,0,1,87883,finland,1158042,48.579
19238,0,1,740472,france,6201998,69.101
19238,0,1,3426312.25,germany,29902796,64.617
19238,0,1,151928.25,hungary,2586122,70.085
19238,0,1,2598904,italy,4831834,79.016
19238,0,1,7369,lithuania,176907,52.805
19238,0,1,2633.5,luxembourg,306954,65.479
19238,0,1,999986.5,netherlands,6307208,68.019
19238,0,1,33941,norway,1767594,56.579
19238,0,1,1815642,poland,2597980,59.131
19238,0,1,307056,portugal,791680,71.831
19238,0,1,351057,romania,3318111,68.066
19238,0,1,49970,slovakia,379945,68.136
19238,0,1,1797223,spain,15407104,72.653
19245,0,1,173166.75,austria,3754514,64.494
19245,0,1,322546,belgium,5075789,61.36
19245,0,1,125895,bosnia_herzegovina,143144,NA
19245,0,1,374155,bulgaria,529067,67.189
19245,0,1,540006,czech_republic,956117,59.594
19245,0,1,131268,denmark,511768,58.415
19245,0,1,64967,estonia,118892,51.41
19245,0,1,74967,finland,1131524,52.689
19245,0,1,626387,france,6175360,66.04
19245,0,1,3559453.5,germany,29236880,60.317
19245,0,1,166691.25,hungary,2566117,64.494
19245,0,1,2511197,italy,4773658,77.097
19245,0,1,7328,lithuania,177971,53.859
19245,0,1,2840,luxembourg,306395,61.005
19245,0,1,1267241.25,netherlands,6289337,62.381
19245,0,1,33505,norway,1775418,56.261
19245,0,1,2034329,poland,2645694,57.356
19245,0,1,314452,portugal,799451,71.516
19245,0,1,327404.75,romania,3331628,72.556
19245,0,1,38093,slovakia,367483,63.559
19245,0,1,1928604,spain,15731088,73.53
19252,0,1,141239.25,austria,3789531,52.914
19252,0,1,373843,belgium,5041176,54.456
19252,0,1,129022,bosnia_herzegovina,143525,NA
19252,0,1,362977,bulgaria,515097,51.929
19252,0,1,540802,czech_republic,988247,50.72
19252,0,1,95870,denmark,513285,53.755
19252,0,1,76540,estonia,119701,50.946
19252,0,1,85947,finland,1138190,49.911
19252,0,1,559548,france,6132944,57.384
19252,0,1,3226654.5,germany,29617634,53.696
19252,0,1,157287.75,hungary,2612389,53.816
19252,0,1,2176540,italy,4426221,67.791
19252,0,1,7382,lithuania,177719,51.857
19252,0,1,1220.25,luxembourg,309461,51.434
19252,0,1,1014063.5,netherlands,6160738,55.538
19252,0,1,32014,norway,1858951,52.211
19252,0,1,2062371,poland,2690722,52.459
19252,0,1,266373,portugal,802669,75.054
19252,0,1,284765.75,romania,3314623,60.776
19252,0,1,33653,slovakia,387167,52.539
19252,0,1,1791376,spain,14964500,72.206
19259,0,1,187751.75,austria,3852796,55.494
19259,0,1,476165,belgium,5104067,51.946
19259,0,1,97497,bosnia_herzegovina,131160,NA
19259,0,1,384821,bulgaria,522357,60.666
19259,0,1,682124,czech_republic,972559,52.561
19259,0,1,117670,denmark,520512,53.491
19259,0,1,85708,estonia,118750,47.984
19259,0,1,102518,finland,1166834,48.41
19259,0,1,650295,france,6193103,55.479
19259,0,1,3710627.25,germany,29754606,54
19259,0,1,160140,hungary,2700363,56.816
19259,0,1,2082910,italy,4334386,67.918
19259,0,1,7394,lithuania,179708,50.146
19259,0,1,1699.25,luxembourg,316075,48.879
19259,0,1,885511,netherlands,6483263,52.584
19259,0,1,31340,norway,1876226,49.992
19259,0,1,2171929,poland,2704854,52.869
19259,0,1,206712,portugal,776115,66.19
19259,0,1,341700.75,romania,3366598,65.749
19259,0,1,49650,slovakia,404362,55.674
19259,0,1,1161321,spain,14202448,61.632
19266,0,1,74237.5,austria,3796445,58.606
19266,0,1,347161,belgium,5085413,56.144
19266,0,1,119250,bosnia_herzegovina,151900,NA
19266,0,1,343144,bulgaria,521310,54.321
19266,0,1,549433,czech_republic,1006947,54.414
19266,0,1,93612,denmark,526541,55.429
19266,0,1,70500,estonia,126216,49.993
19266,0,1,114404,finland,1192250,48.581
19266,0,1,592362,france,6295176,57.994
19266,0,1,2516052,germany,29489353,55.981
19266,0,1,162231,hungary,2630459,57.493
19266,0,1,2016347,italy,4314981,69.203
19266,0,1,4519,lithuania,180201,49.29
19266,0,1,1699,luxembourg,317501,52.334
19266,0,1,567089,netherlands,6247220,56.957
19266,0,1,31890,norway,1934712,51.246
19266,0,1,1805597,poland,2717751,54.329
19266,0,1,331052,portugal,748775,73.043
19266,0,1,273680.75,romania,3261751,62.384
19266,0,1,43014,slovakia,408058,57.406
19266,0,1,2002564,spain,14297600,68.604
19273,0,1,160341.25,austria,3800136,57.799
19273,0,1,461686,belgium,5066959,52.981
19273,0,1,137632,bosnia_herzegovina,150117,NA
19273,0,1,356325,bulgaria,531483,54.963
19273,0,1,552123,czech_republic,1000129,52.588
19273,0,1,121040,denmark,521792,52.061
19273,0,1,78089,estonia,122710,48.589
19273,0,1,93468,finland,1205273,47.308
19273,0,1,715687,france,6293297,57.275
19273,0,1,3577935.25,germany,30082622,53.552
19273,0,1,197019.25,hungary,2614779,58.706
19273,0,1,2394528,italy,4309378,67.579
19273,0,1,5905,lithuania,182807,47.204
19273,0,1,2097.5,luxembourg,324229,51.149
19273,0,1,1096605.25,netherlands,6323223,52.383
19273,0,1,32066,norway,2015533,48.129
19273,0,1,1993478,poland,2744499,51.6
19273,0,1,362570,portugal,783112,69.599
19273,0,1,303487.5,romania,3331234,60.581
19273,0,1,55265,slovakia,409299,57.095
19273,0,1,2142296,spain,13723016,66.024
19280,0,1,166489.75,austria,3818208,56.706
19280,0,1,457483,belgium,5020803,59.4
19280,0,1,133845,bosnia_herzegovina,138573,NA
19280,0,1,384866,bulgaria,557330,50.144
19280,0,1,581809,czech_republic,989073,54.753
19280,0,1,115960,denmark,523644,51.091
19280,0,1,83213,estonia,130067,47.76
19280,0,1,121391,finland,1226413,45.565
19280,0,1,767216,france,6116724,63.532
19280,0,1,3148134.5,germany,30323763,56.691
19280,0,1,199741.75,hungary,2626744,54.604
19280,0,1,2367161,italy,4308326,68.494
19280,0,1,18767,lithuania,183056,48.627
19280,0,1,3404.5,luxembourg,321815,58.314
19280,0,1,961260.75,netherlands,6455721,56.5
19280,0,1,34289,norway,2078107,42.791
19280,0,1,2030244,poland,2747549,53.301
19280,0,1,257995,portugal,794045,67.184
19280,0,1,333341.75,romania,3380483,54.726
19280,0,1,54077,slovakia,410473,55.515
19280,0,1,1390070,spain,14371444,66.668
19287,0,1,251022,austria,3694761,57.154
19287,0,1,411167,belgium,5042614,61.406
19287,0,1,142835,bosnia_herzegovina,161233,NA
19287,0,1,361195,bulgaria,540593,55.219
19287,0,1,568365,czech_republic,1021339,55.586
19287,0,1,99848,denmark,531703,55.747
19287,0,1,84039,estonia,135019,45.25
19287,0,1,137809,finland,1276827,44.123
19287,0,1,747968,france,6009564,64.253
19287,0,1,2623244.75,germany,30082165,59.173
19287,0,1,202970.75,hungary,2708691,55.904
19287,0,1,2337669,italy,4293063,69.687
19287,0,1,10399,lithuania,182334,49.984
19287,0,1,3417.75,luxembourg,316560,58.887
19287,0,1,978528.5,netherlands,6380340,59.281
19287,0,1,31799,norway,2111468,44.675
19287,0,1,2163846,poland,2786580,54.518
19287,0,1,195014,portugal,804853,68.009
19287,0,1,334010.5,romania,3383221,61.293
19287,0,1,54725,slovakia,420556,54.334
19287,0,1,1051326,spain,14295924,63.794
19294,0,1,198955.5,austria,3591816,56.819
19294,0,1,348888,belgium,4738343,57.031
19294,0,1,124076,bosnia_herzegovina,163699,NA
19294,0,1,384041,bulgaria,540713,56.16
19294,0,1,510935,czech_republic,1027154,54.001
19294,0,1,89907,denmark,531718,53.102
19294,0,1,76312,estonia,133659,45.287
19294,0,1,155856,finland,1278935,42.56
19294,0,1,808043,france,5866820,57.43
19294,0,1,2435893.75,germany,28868020,56.146
19294,0,1,159799.25,hungary,2537215,53.618
19294,0,1,2300276,italy,3861233,65.896
19294,0,1,13027,lithuania,171394,46.316
19294,0,1,3413.5,luxembourg,290011,54.114
19294,0,1,966397.75,netherlands,6485770,55.919
19294,0,1,31624,norway,2051381,47.51
19294,0,1,1949320,poland,2548996,53.026
19294,0,1,263750,portugal,759948,63.811
19294,0,1,347599,romania,3396510,61.546
19294,0,1,57716,slovakia,399558,52.371
19294,0,1,1102812,spain,13307188,59.527
19301,0,1,247145,austria,3990901,48.172
19301,0,1,218785,belgium,5055395,51.954
19301,0,1,179434,bosnia_herzegovina,190844,NA
19301,0,1,433156,bulgaria,585630,51.718
19301,0,1,578996,czech_republic,1067969,47.433
19301,0,1,75007,denmark,546446,52.016
19301,0,1,89377,estonia,133456,45.171
19301,0,1,153445,finland,1288658,45.159
19301,0,1,863134,france,6851909,52.564
19301,0,1,2600948,germany,31570519,51.509
19301,0,1,180910,hungary,2832416,49.15
19301,0,1,144773,italy,4368128,60.889
19301,0,1,12436,lithuania,188684,45.866
19301,0,1,3711,luxembourg,315000,47.389
19301,0,1,501560.25,netherlands,6857326,52.041
19301,0,1,28680,norway,2149229,46.796
19301,0,1,2039174,poland,2814864,48.129
19301,0,1,364969,portugal,805335,62.188
19301,0,1,379136,romania,3511306,56.119
19301,0,1,66809,slovakia,430584,49.049
19301,0,1,1519403,spain,14156436,53.842
19308,0,1,226348.5,austria,4062571,46.564
19308,0,1,281711,belgium,5232454,49.223
19308,0,1,192102,bosnia_herzegovina,197877,NA
19308,0,1,495307,bulgaria,654322,45.488
19308,0,1,645790,czech_republic,1084761,41.103
19308,0,1,127106,denmark,576906,47.361
19308,0,1,81146,estonia,136152,38.116
19308,0,1,170527,finland,1336604,37.125
19308,0,1,817678,france,7027664,51.026
19308,0,1,3735339.25,germany,31314449,43.446
19308,0,1,209399.25,hungary,2864903,46.33
19308,0,1,2173794,italy,4455984,59.279
19308,0,1,13779,lithuania,195584,36.641
19308,0,1,3886,luxembourg,321996,46.739
19308,0,1,849693.75,netherlands,6854941,48.584
19308,0,1,30573,norway,2214256,39.482
19308,0,1,2324713,poland,2884861,40.648
19308,0,1,240607,portugal,826429,62.16
19308,0,1,416553,romania,3666201,48.805
19308,0,1,63599,slovakia,432416,45.006
19308,0,1,990708,spain,14545144,55.691
19315,0,1,244187.5,austria,4435669,39.594
19315,0,1,239664,belgium,5447368,44.541
19315,0,1,179341,bosnia_herzegovina,227501,NA
19315,0,1,477966,bulgaria,637941,47.729
19315,0,1,825270,czech_republic,1184735,35.613
19315,0,1,207786,denmark,606786,37.172
19315,0,1,102213,estonia,155639,26.194
19315,0,1,256304,finland,1467012,27.876
19315,0,1,920110,france,7835588,47.02
19315,0,1,4270502.75,germany,31995956,34.144
19315,0,1,181903.5,hungary,3052155,39.816
19315,0,1,1935077,italy,4559410,54.901
19315,0,1,14357,lithuania,219720,25.082
19315,0,1,3928.75,luxembourg,325402,43.471
19315,0,1,1045363,netherlands,7269785,41.84
19315,0,1,29935,norway,2541417,32.708
19315,0,1,2675248,poland,3136761,30.417
19315,0,1,136652,portugal,862353,61.03
19315,0,1,416076,romania,3751697,46.125
19315,0,1,66896,slovakia,454703,38.975
19315,0,1,889420,spain,15139808,51.328
19322,0,1,308893.25,austria,4473560,39.302
19322,0,1,501074,belgium,5465068,42.999
19322,0,1,173596,bosnia_herzegovina,232402,NA
19322,0,1,501176,bulgaria,730945,37.968
19322,0,1,829646,czech_republic,1173065,36.574
19322,0,1,201901,denmark,588018,41.32
19322,0,1,127384,estonia,156277,26.861
19322,0,1,282476,finland,1421642,29.775
19322,0,1,1239127,france,8244539,43.916
19322,0,1,4926441.5,germany,32238263,38.367
19322,0,1,217527.25,hungary,3071103,39.177
19322,0,1,2574557,italy,4760282,52.224
19322,0,1,43819,lithuania,217942,26.966
19322,0,1,4128.25,luxembourg,331101,40.63
19322,0,1,1309504.5,netherlands,7377157,44.027
19322,0,1,32874,norway,2365185,36.712
19322,0,1,2601451,poland,3093626,33.109
19322,0,1,359238,portugal,863955,55.331
19322,0,1,384699,romania,3693505,39.274
19322,0,1,62550,slovakia,458526,38.758
19322,0,1,1380858,spain,15463832,46.525
19329,0,1,329991.25,austria,4389220,39.132
19329,0,1,590388,belgium,5822304,36.463
19329,0,1,178486,bosnia_herzegovina,229830,NA
19329,0,1,517334,bulgaria,730987,42.806
19329,0,1,918005,czech_republic,1179882,36.515
19329,0,1,229103,denmark,603726,33.017
19329,0,1,120909,estonia,161977,23.584
19329,0,1,299924,finland,1432966,26.751
19329,0,1,1396451,france,9261788,37.044
19329,0,1,5075646,germany,33388837,34.435
19329,0,1,237199.25,hungary,3084633,40.045
19329,0,1,2951916,italy,4511282,56.904
19329,0,1,39805,lithuania,222681,26.58
19329,0,1,4389.25,luxembourg,345495,34.756
19329,0,1,1383307,netherlands,7619007,37.686
19329,0,1,32312,norway,2664015,24.152
19329,0,1,2584004,poland,3099783,33.426
19329,0,1,351436,portugal,884157,56.511
19329,0,1,428309,romania,3884720,40.435
19329,0,1,77740,slovakia,456427,39.336
19329,0,1,1932899,spain,15049116,47.04
19336,0,1,367101,austria,4730957,31.754
19336,0,1,703821,belgium,6066653,29.008
19336,0,1,163772,bosnia_herzegovina,251101,NA
19336,0,1,481605,bulgaria,707094,41.453
19336,0,1,941324,czech_republic,1266115,25.511
19336,0,1,271703,denmark,625434,27.411
19336,0,1,117523,estonia,165938,22.013
19336,0,1,369213,finland,1551325,19.719
19336,0,1,1549997,france,10108833,31.715
19336,0,1,5364022,germany,34392750,26.079
19336,0,1,251886,hungary,3206444,33.738
19336,0,1,3144441,italy,4841422,52.856
19336,0,1,56369,lithuania,227642,22.021
19336,0,1,4601.25,luxembourg,359143,27.339
19336,0,1,1819238.75,netherlands,7847854,31.652
19336,0,1,31377,norway,2916973,14.453
19336,0,1,2657731,poland,3209471,25.921
19336,0,1,211193,portugal,902107,60.624
19336,0,1,360823.5,romania,3921263,41.364
19336,0,1,84309,slovakia,476179,31.381
19336,0,1,1072482,spain,15737516,50.317
19343,0,1,291616.75,austria,4668316,33.506
19343,0,1,307661,belgium,5729890,42.874
19343,0,1,165754,bosnia_herzegovina,240627,NA
19343,0,1,524603,bulgaria,750535,36.656
19343,0,1,787808,czech_republic,1217972,31.654
19343,0,1,207292,denmark,635966,36.262
19343,0,1,109618,estonia,156704,30.066
19343,0,1,282369,finland,1471871,32.093
19343,0,1,1027453,france,8866719,45.864
19343,0,1,3826070.75,germany,33061909,36.096
19343,0,1,169881,hungary,3060240,33.436
19343,0,1,2434384,italy,4628190,53.151
19343,0,1,11631,lithuania,227554,24.78
19343,0,1,4346.5,luxembourg,340610,39.661
19343,0,1,1073016.75,netherlands,7657487,41.047
19343,0,1,31908,norway,2638123,28.171
19343,0,1,2476268,poland,3174738,31.464
19343,0,1,106741,portugal,881984,61.007
19343,0,1,384656.25,romania,3931136,34.516
19343,0,1,79139,slovakia,469589,31.939
19343,0,1,810563,spain,15504256,49.705
19350,0,1,60096.5,austria,3709068,43.381
19350,0,1,170446,belgium,4850930,47.624
19350,0,1,131742,bosnia_herzegovina,181198,NA
19350,0,1,397117,bulgaria,631746,40.626
19350,0,1,618910,czech_republic,900785,44.636
19350,0,1,116776,denmark,558963,39.962
19350,0,1,63151,estonia,144366,29.514
19350,0,1,169588,finland,1419110,28.027
19350,0,1,381338,france,7043659,49.38
19350,0,1,1928223.75,germany,26929418,44.134
19350,0,1,119152,hungary,2467315,40.749
19350,0,1,1600565,italy,3536877,56.444
19350,0,1,11758,lithuania,192627,31.483
19350,0,1,4123.75,luxembourg,267709,45.06
19350,0,1,581906.75,netherlands,6766084,46.756
19350,0,1,34548,norway,2636630,25.93
19350,0,1,1628093,poland,2458035,41.087
19350,0,1,51772,portugal,765649,60.227
19350,0,1,298831.25,romania,3251796,42.869
19350,0,1,54819,slovakia,369958,41.9
19350,0,1,615841,spain,13091436,50.031
19357,0,1,93184.75,austria,3843481,44.898
19357,0,1,206291,belgium,5028202,57.267
19357,0,1,151588,bosnia_herzegovina,167450,NA
19357,0,1,381037,bulgaria,649982,41.228
19357,0,1,567161,czech_republic,1016774,55.21
19357,0,1,126672,denmark,589767,47.963
19357,0,1,75077,estonia,146169,37.685
19357,0,1,208673,finland,1507430,35.195
19357,0,1,536784,france,7292441,57.668
19357,0,1,2210625.25,germany,29352521,55.955
19357,0,1,120901.25,hungary,2687268,43.312
19357,0,1,1980994,italy,3766141,57.847
19357,0,1,11150,lithuania,192764,44.58
19357,0,1,149,luxembourg,287792,55.07
19357,0,1,581923.5,netherlands,6994711,54.505
19357,0,1,33791,norway,2736067,29.697
19357,0,1,1639964,poland,2633398,52.112
19357,0,1,169554,portugal,846480,59.667
19357,0,1,353126.75,romania,3292169,48.275
19357,0,1,49930,slovakia,404315,44.237
19357,0,1,876342,spain,14010380,50.66
19364,0,1,159061.75,austria,4289814,NA
19364,0,1,168305,belgium,5612900,NA
19364,0,1,168836,bosnia_herzegovina,188843,NA
19364,0,1,467605,bulgaria,732407,NA
19364,0,1,569836,czech_republic,1114197,NA
19364,0,1,128058,denmark,603824,NA
19364,0,1,72805,estonia,167078,NA
19364,0,1,181125,finland,1550262,NA
19364,0,1,487966,france,7904470,NA
19364,0,1,2624374,germany,32246769,NA
19364,0,1,148454.75,hungary,2983004,NA
19364,0,1,1885893,italy,4514955,NA
19364,0,1,10976,lithuania,217225,NA
19364,0,1,3752.25,luxembourg,324696,NA
19364,0,1,547811,netherlands,7222691,NA
19364,0,1,33528,norway,2518457,NA
19364,0,1,2027591,poland,2861874,NA
19364,0,1,99042,portugal,910908,NA
19364,0,1,363325.75,romania,3728462,NA
19364,0,1,60027,slovakia,439987,NA
19364,0,1,707497,spain,15736504,NA
19371,0,1,221928.75,austria,4492661,NA
19371,0,1,354152,belgium,5901528,NA
19371,0,1,138592,bosnia_herzegovina,204006,NA
19371,0,1,425518,bulgaria,703542,NA
19371,0,1,658166,czech_republic,1140158,NA
19371,0,1,154980,denmark,624593,NA
19371,0,1,68006,estonia,148525,NA
19371,0,1,160292,finland,1382677,NA
19371,0,1,794351,france,9016246,NA
19371,0,1,3440963.5,germany,33566817,NA
19371,0,1,171379.5,hungary,3054141,NA
19371,0,1,2175548,italy,4814186,NA
19371,0,1,8737,lithuania,206279,NA
19371,0,1,3833.75,luxembourg,343241,NA
19371,0,1,841179.25,netherlands,7435522,NA
19371,0,1,30609,norway,2616227,NA
19371,0,1,2041587,poland,2937408,NA
19371,0,1,63209,portugal,947930,NA
19371,0,1,386568.25,romania,3770956,NA
19371,0,1,68854,slovakia,455694,NA
19371,0,1,484606,spain,16569844,NA
19378,0,1,298348,austria,4665987,NA
19378,0,1,620808,belgium,6122541,NA
19378,0,1,126302,bosnia_herzegovina,243720,NA
19378,0,1,460575,bulgaria,738484,NA
19378,0,1,842534,czech_republic,1214964,NA
19378,0,1,241159,denmark,632256,NA
19378,0,1,70432,estonia,159629,NA
19378,0,1,175618,finland,1457573,NA
19378,0,1,1445091,france,10345817,NA
19378,0,1,5459069.25,germany,33292586,NA
19378,0,1,207994.25,hungary,3128139,NA
19378,0,1,2734452,italy,4948051,NA
19378,0,1,15712,lithuania,215520,NA
19378,0,1,4044,luxembourg,354618,NA
19378,0,1,1380834.5,netherlands,7700763,NA
19378,0,1,30101,norway,2653393,NA
19378,0,1,2583282,poland,3071613,NA
19378,0,1,77304,portugal,957610,NA
19378,0,1,379687.5,romania,3739737,NA
19378,0,1,70944,slovakia,468424,NA
19378,0,1,707227,spain,17249828,NA
19385,0,1,257794.75,austria,4591519,NA
19385,0,1,419227,belgium,5896658,NA
19385,0,1,147689,bosnia_herzegovina,221353,NA
19385,0,1,483532,bulgaria,797757,NA
19385,0,1,679720,czech_republic,1225684,NA
19385,0,1,153180,denmark,623272,NA
19385,0,1,49101,estonia,154076,NA
19385,0,1,183841,finland,1423322,NA
19385,0,1,1104991,france,9550040,NA
19385,0,1,3504026.5,germany,33789143,NA
19385,0,1,208586.5,hungary,3159048,NA
19385,0,1,2405018,italy,4907170,NA
19385,0,1,10398,lithuania,210465,NA
19385,0,1,3721.25,luxembourg,351202,NA
19385,0,1,814861.5,netherlands,7296844,NA
19385,0,1,30001,norway,2638152,NA
19385,0,1,2027735,poland,3017125,NA
19385,0,1,233201,portugal,976331,NA
19385,0,1,399282.25,romania,3898758,NA
19385,0,1,67104,slovakia,476549,NA
19385,0,1,960350,spain,17262664,NA
19392,0,1,280127.75,austria,4574754,NA
19392,0,1,493314,belgium,5800015,NA
19392,0,1,132274,bosnia_herzegovina,232141,NA
19392,0,1,486706,bulgaria,847471,NA
19392,0,1,827669,czech_republic,1245654,NA
19392,0,1,189364,denmark,621888,NA
19392,0,1,74416,estonia,156915,NA
19392,0,1,179501,finland,1488208,NA
19392,0,1,1098344,france,9142741,NA
19392,0,1,4895992,germany,33000970,NA
19392,0,1,215609.75,hungary,3209645,NA
19392,0,1,2336045,italy,4980243,NA
19392,0,1,11080,lithuania,212531,NA
19392,0,1,3688.75,luxembourg,345076,NA
19392,0,1,1191690.5,netherlands,7017539,NA
19392,0,1,31212,norway,2608045,NA
19392,0,1,2330571,poland,3102871,NA
19392,0,1,257432,portugal,927555,NA
19392,0,1,385423.5,romania,4038473,NA
19392,0,1,87198,slovakia,491037,NA
19392,0,1,1152871,spain,16916720,NA
19399,0,1,279175.25,austria,4387099,NA
19399,0,1,517016,belgium,5650665,NA
