mth,country,category,category_group,mwh
2016-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,6487
2017-10-01,north_macedonia,fossil_brown_coal_lignite,fossil,233752
2017-10-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,26805
2017-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,7138
2018-10-01,north_macedonia,fossil_brown_coal_lignite,fossil,258572
2018-10-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,43734
2018-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,5125
2019-10-01,north_macedonia,fossil_brown_coal_lignite,fossil,197941
2019-10-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,44252
2019-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,3182
2020-10-01,north_macedonia,fossil_brown_coal_lignite,fossil,232261
2020-10-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,34873
2020-10-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,3910
2020-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,5718
2021-10-01,north_macedonia,fossil_brown_coal_lignite,fossil,212742
2021-10-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,15228
2021-10-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,13993
2021-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,3702
2022-10-01,north_macedonia,fossil_brown_coal_lignite,fossil,232169
2022-10-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,11818
2022-10-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,57628
2022-10-01,north_macedonia,wind_onshore,renewable_ex_nuclear,7897
2016-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,136411
2016-11-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,64510
2016-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,2984
2017-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,248912
2017-11-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,62954
2017-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,6317
2018-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,217304
2018-11-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,57619
2018-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,3498
2019-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,225504
2019-11-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,56418
2019-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,3497
2020-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,310270
2020-11-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,11939
2020-11-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,8335
2020-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,6410
2021-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,267527
2021-11-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,29692
2021-11-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,18480
2021-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,4787
2022-11-01,north_macedonia,fossil_brown_coal_lignite,fossil,302292
2022-11-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,73483
2022-11-01,north_macedonia,wind_onshore,renewable_ex_nuclear,5977
2016-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,308973
2016-12-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,148535
2016-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,14035
2017-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,273300
2017-12-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,88134
2017-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,9360
2018-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,364233
2018-12-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1075208
2018-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,11036
2019-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,269997
2019-12-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,86867
2019-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,9234
2020-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,339954
2020-12-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,23479
2020-12-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,21578
2020-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,5675
2021-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,347156
2021-12-01,north_macedonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,50827
2021-12-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,28218
2021-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,11504
2022-12-01,north_macedonia,fossil_brown_coal_lignite,fossil,365418
2022-12-01,north_macedonia,hydro_water_reservoir,renewable_ex_nuclear,105639
2022-12-01,north_macedonia,wind_onshore,renewable_ex_nuclear,5679
2015-01-01,norway,fossil_gas,fossil,210231
2015-01-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,739557
2015-01-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10929750
2015-01-01,norway,other,other,15801
2015-01-01,norway,wind_onshore,renewable_ex_nuclear,219118
2016-01-01,norway,fossil_gas,fossil,235172
2016-01-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,762447
2016-01-01,norway,hydro_water_reservoir,renewable_ex_nuclear,12623573
2016-01-01,norway,other,other,4348
2016-01-01,norway,wind_onshore,renewable_ex_nuclear,196909
2017-01-01,norway,fossil_gas,fossil,224732
2017-01-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,789914
2017-01-01,norway,hydro_water_reservoir,renewable_ex_nuclear,12020316
2017-01-01,norway,other,other,19042
2017-01-01,norway,wind_onshore,renewable_ex_nuclear,233356
2018-01-01,norway,fossil_gas,fossil,226711
2018-01-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,752359
2018-01-01,norway,hydro_water_reservoir,renewable_ex_nuclear,12067669
2018-01-01,norway,other,other,42594
