wk,country,category_group,mwh
2017-06-17,ireland,fossil,284872
2017-06-17,ireland,other,264
2017-06-17,ireland,renewable_ex_nuclear,71220.5
2017-06-17,italy,fossil,1317175
2017-06-17,italy,other,1682200
2017-06-17,italy,renewable_ex_nuclear,1708290
2017-06-17,latvia,fossil,10905
2017-06-17,latvia,other,11751
2017-06-17,latvia,renewable_ex_nuclear,46770
2017-06-17,lithuania,fossil,4097
2017-06-17,lithuania,other,2098
2017-06-17,lithuania,renewable_ex_nuclear,49234
2017-06-17,luxembourg,fossil,4652.25
2017-06-17,luxembourg,renewable_ex_nuclear,7841.5
2017-06-17,montenegro,fossil,7604
2017-06-17,montenegro,renewable_ex_nuclear,8407
2017-06-17,netherlands,fossil,1181411.75
2017-06-17,netherlands,nuclear,371.25
2017-06-17,netherlands,other,396487.5
2017-06-17,netherlands,renewable_ex_nuclear,38442
2017-06-17,north_macedonia,fossil,32956
2017-06-17,north_macedonia,renewable_ex_nuclear,4407
2017-06-17,norway,fossil,52084
2017-06-17,norway,other,1689
2017-06-17,norway,renewable_ex_nuclear,2229695
2017-06-17,poland,fossil,2124432
2017-06-17,poland,renewable_ex_nuclear,208279
2017-06-17,portugal,fossil,604650
2017-06-17,portugal,other,5019
2017-06-17,portugal,renewable_ex_nuclear,281764
2017-06-17,romania,fossil,378543
2017-06-17,romania,nuclear,198342
2017-06-17,romania,renewable_ex_nuclear,395804
2017-06-17,serbia,fossil,341648
2017-06-17,serbia,other,1440
2017-06-17,serbia,renewable_ex_nuclear,132375
2017-06-17,slovakia,fossil,59093
2017-06-17,slovakia,nuclear,195621
2017-06-17,slovakia,other,46747
2017-06-17,slovakia,renewable_ex_nuclear,86842
2017-06-17,slovenia,fossil,32752
2017-06-17,slovenia,nuclear,96931
2017-06-17,slovenia,renewable_ex_nuclear,63786
2017-06-17,spain,fossil,2431393
2017-06-17,spain,nuclear,858577
2017-06-17,spain,other,7455
2017-06-17,spain,renewable_ex_nuclear,1221070
2017-06-17,sweden,nuclear,863313
2017-06-17,sweden,other,55116
2017-06-17,sweden,renewable_ex_nuclear,1033900
2017-06-17,switzerland,nuclear,258658
2017-06-17,switzerland,renewable_ex_nuclear,365215
2017-06-24,austria,fossil,98825.5
2017-06-24,austria,other,3168
2017-06-24,austria,renewable_ex_nuclear,767109.5
2017-06-24,belgium,fossil,319250
2017-06-24,belgium,nuclear,773698
2017-06-24,belgium,other,67476
2017-06-24,belgium,renewable_ex_nuclear,226439
2017-06-24,bosnia_herzegovina,fossil,197963
2017-06-24,bosnia_herzegovina,renewable_ex_nuclear,11633
2017-06-24,bulgaria,fossil,274324
2017-06-24,bulgaria,nuclear,287834
2017-06-24,bulgaria,renewable_ex_nuclear,136970
2017-06-24,czech_republic,fossil,583383
2017-06-24,czech_republic,nuclear,344195
2017-06-24,czech_republic,other,15507
2017-06-24,czech_republic,renewable_ex_nuclear,184365
2017-06-24,denmark,fossil,80149
2017-06-24,denmark,renewable_ex_nuclear,378666
2017-06-24,estonia,fossil,169877
2017-06-24,estonia,renewable_ex_nuclear,26616
2017-06-24,finland,fossil,106246
2017-06-24,finland,nuclear,261004
2017-06-24,finland,other,6028
2017-06-24,finland,renewable_ex_nuclear,365859
2017-06-24,france,fossil,545738
2017-06-24,france,nuclear,5338697
2017-06-24,france,renewable_ex_nuclear,1521674
2017-06-24,germany,fossil,3484492.5
2017-06-24,germany,nuclear,1256415.25
2017-06-24,germany,other,574555
2017-06-24,germany,renewable_ex_nuclear,3610836.25
2017-06-24,greece,fossil,677176
2017-06-24,greece,renewable_ex_nuclear,168674
2017-06-24,hungary,fossil,166666
2017-06-24,hungary,nuclear,263452.25
2017-06-24,hungary,other,11986
2017-06-24,hungary,renewable_ex_nuclear,30011.75
2017-06-24,ireland,fossil,273555.5
2017-06-24,ireland,other,420
2017-06-24,ireland,renewable_ex_nuclear,99477
2017-06-24,italy,fossil,1489359
2017-06-24,italy,other,1327263
2017-06-24,italy,renewable_ex_nuclear,1751865
2017-06-24,latvia,fossil,8865
2017-06-24,latvia,other,11840
2017-06-24,latvia,renewable_ex_nuclear,36839
2017-06-24,lithuania,fossil,6968
2017-06-24,lithuania,other,2043
2017-06-24,lithuania,renewable_ex_nuclear,59621
2017-06-24,luxembourg,fossil,4621.75
2017-06-24,luxembourg,renewable_ex_nuclear,7887.5
2017-06-24,montenegro,fossil,28415
2017-06-24,montenegro,renewable_ex_nuclear,2207
2017-06-24,netherlands,fossil,1130646.25
2017-06-24,netherlands,nuclear,584
2017-06-24,netherlands,other,444579.25
2017-06-24,netherlands,renewable_ex_nuclear,66972
2017-06-24,north_macedonia,fossil,48959
2017-06-24,north_macedonia,renewable_ex_nuclear,8498
2017-06-24,norway,fossil,52293
2017-06-24,norway,other,1586
2017-06-24,norway,renewable_ex_nuclear,1977379
2017-06-24,poland,fossil,2050778
2017-06-24,poland,renewable_ex_nuclear,279517
2017-06-24,portugal,fossil,518309
2017-06-24,portugal,other,4901
2017-06-24,portugal,renewable_ex_nuclear,441715
2017-06-24,romania,fossil,371684
2017-06-24,romania,nuclear,196799
2017-06-24,romania,renewable_ex_nuclear,395199
2017-06-24,serbia,fossil,368387
2017-06-24,serbia,other,1440
2017-06-24,serbia,renewable_ex_nuclear,136548
2017-06-24,slovakia,fossil,57408
2017-06-24,slovakia,nuclear,198567
2017-06-24,slovakia,other,47601
2017-06-24,slovakia,renewable_ex_nuclear,75767
2017-06-24,slovenia,fossil,86287
2017-06-24,slovenia,nuclear,96410
2017-06-24,slovenia,renewable_ex_nuclear,76083
2017-06-24,spain,fossil,1723035
2017-06-24,spain,nuclear,812517
2017-06-24,spain,other,8080
2017-06-24,spain,renewable_ex_nuclear,1625315
2017-06-24,sweden,nuclear,821658
2017-06-24,sweden,other,54362
2017-06-24,sweden,renewable_ex_nuclear,1210383
2017-06-24,switzerland,nuclear,263042
2017-06-24,switzerland,renewable_ex_nuclear,393019
2017-07-01,austria,fossil,64366.25
2017-07-01,austria,other,3168
2017-07-01,austria,renewable_ex_nuclear,813725.75
2017-07-01,belgium,fossil,350168
2017-07-01,belgium,nuclear,775457
2017-07-01,belgium,other,70130
2017-07-01,belgium,renewable_ex_nuclear,216309
2017-07-01,bosnia_herzegovina,fossil,177050
2017-07-01,bosnia_herzegovina,renewable_ex_nuclear,17230
2017-07-01,bulgaria,fossil,317622
2017-07-01,bulgaria,nuclear,257480
2017-07-01,bulgaria,renewable_ex_nuclear,130668
2017-07-01,czech_republic,fossil,500341
2017-07-01,czech_republic,nuclear,345953
2017-07-01,czech_republic,other,15396
2017-07-01,czech_republic,renewable_ex_nuclear,177743
2017-07-01,denmark,fossil,95049
2017-07-01,denmark,renewable_ex_nuclear,295748
2017-07-01,estonia,fossil,162165
2017-07-01,estonia,renewable_ex_nuclear,22717
2017-07-01,finland,fossil,110132
2017-07-01,finland,nuclear,266831
2017-07-01,finland,other,12518
2017-07-01,finland,renewable_ex_nuclear,392175
2017-07-01,france,fossil,704862
2017-07-01,france,nuclear,4971220
2017-07-01,france,renewable_ex_nuclear,1494113
2017-07-01,germany,fossil,3499544
2017-07-01,germany,nuclear,1275031.5
2017-07-01,germany,other,627971.25
2017-07-01,germany,renewable_ex_nuclear,3389615.25
2017-07-01,greece,fossil,596640
2017-07-01,greece,renewable_ex_nuclear,228407
2017-07-01,hungary,fossil,187298.25
2017-07-01,hungary,nuclear,264437.75
2017-07-01,hungary,other,12766.5
2017-07-01,hungary,renewable_ex_nuclear,25849.25
2017-07-01,ireland,fossil,292939
2017-07-01,ireland,other,197.5
2017-07-01,ireland,renewable_ex_nuclear,69725
2017-07-01,italy,fossil,1656468
2017-07-01,italy,other,1055212
2017-07-01,italy,renewable_ex_nuclear,1766076
2017-07-01,latvia,fossil,22437
2017-07-01,latvia,other,10953
2017-07-01,latvia,renewable_ex_nuclear,44904
2017-07-01,lithuania,fossil,5510
2017-07-01,lithuania,other,1982
2017-07-01,lithuania,renewable_ex_nuclear,63164
2017-07-01,luxembourg,fossil,4691.5
2017-07-01,luxembourg,renewable_ex_nuclear,6860.5
2017-07-01,montenegro,fossil,27375
2017-07-01,montenegro,renewable_ex_nuclear,427
2017-07-01,netherlands,fossil,1132792.75
2017-07-01,netherlands,nuclear,1854
2017-07-01,netherlands,other,432252.75
2017-07-01,netherlands,renewable_ex_nuclear,47790
2017-07-01,north_macedonia,fossil,57669
2017-07-01,north_macedonia,renewable_ex_nuclear,8085
2017-07-01,norway,fossil,51485
2017-07-01,norway,other,1457
2017-07-01,norway,renewable_ex_nuclear,2041451
2017-07-01,poland,fossil,2046289
2017-07-01,poland,renewable_ex_nuclear,275124
2017-07-01,portugal,fossil,531925
2017-07-01,portugal,other,5493
2017-07-01,portugal,renewable_ex_nuclear,301717
2017-07-01,romania,fossil,384913
2017-07-01,romania,nuclear,196952
2017-07-01,romania,renewable_ex_nuclear,381515
2017-07-01,serbia,fossil,408919
2017-07-01,serbia,other,1008
2017-07-01,serbia,renewable_ex_nuclear,99081
2017-07-01,slovakia,fossil,61040
2017-07-01,slovakia,nuclear,226735
2017-07-01,slovakia,other,47950
2017-07-01,slovakia,renewable_ex_nuclear,84174
2017-07-01,slovenia,fossil,70870
2017-07-01,slovenia,nuclear,98822
2017-07-01,slovenia,renewable_ex_nuclear,75187
2017-07-01,spain,fossil,1779596
2017-07-01,spain,nuclear,858976
2017-07-01,spain,other,8151
2017-07-01,spain,renewable_ex_nuclear,1455411
2017-07-01,sweden,nuclear,783535
2017-07-01,sweden,other,51134
2017-07-01,sweden,renewable_ex_nuclear,1232318
2017-07-01,switzerland,nuclear,386877
2017-07-01,switzerland,renewable_ex_nuclear,327002
2017-07-08,austria,fossil,93914.75
2017-07-08,austria,other,3168
2017-07-08,austria,renewable_ex_nuclear,790075.75
2017-07-08,belgium,fossil,341761
2017-07-08,belgium,nuclear,752681
2017-07-08,belgium,other,64744
2017-07-08,belgium,renewable_ex_nuclear,210874
2017-07-08,bosnia_herzegovina,fossil,159861
2017-07-08,bosnia_herzegovina,renewable_ex_nuclear,22595
2017-07-08,bulgaria,fossil,318502
2017-07-08,bulgaria,nuclear,286910
2017-07-08,bulgaria,renewable_ex_nuclear,126970
2017-07-08,czech_republic,fossil,487788
2017-07-08,czech_republic,nuclear,342218
2017-07-08,czech_republic,other,15503
2017-07-08,czech_republic,renewable_ex_nuclear,176551
2017-07-08,denmark,fossil,118683
2017-07-08,denmark,renewable_ex_nuclear,218535
2017-07-08,estonia,fossil,158374
2017-07-08,estonia,renewable_ex_nuclear,16751
2017-07-08,finland,fossil,124172
2017-07-08,finland,nuclear,264324
2017-07-08,finland,other,13204
2017-07-08,finland,renewable_ex_nuclear,387016
2017-07-08,france,fossil,748473
2017-07-08,france,nuclear,5550472
2017-07-08,france,renewable_ex_nuclear,1383880
2017-07-08,germany,fossil,3684781.75
2017-07-08,germany,nuclear,929303
2017-07-08,germany,other,730157.25
2017-07-08,germany,renewable_ex_nuclear,3089644.5
2017-07-08,greece,fossil,707832
2017-07-08,greece,renewable_ex_nuclear,223479
2017-07-08,hungary,fossil,193833.75
2017-07-08,hungary,nuclear,261558.5
2017-07-08,hungary,other,9049
2017-07-08,hungary,renewable_ex_nuclear,28351.25
2017-07-08,ireland,fossil,327438.5
2017-07-08,ireland,other,142
2017-07-08,ireland,renewable_ex_nuclear,54873
2017-07-08,italy,fossil,1996974
2017-07-08,italy,other,1200883
2017-07-08,italy,renewable_ex_nuclear,1667607
2017-07-08,latvia,fossil,21877
2017-07-08,latvia,other,10087
2017-07-08,latvia,renewable_ex_nuclear,28852
2017-07-08,lithuania,fossil,5879
2017-07-08,lithuania,other,2103
2017-07-08,lithuania,renewable_ex_nuclear,55377
2017-07-08,luxembourg,fossil,4666
2017-07-08,luxembourg,renewable_ex_nuclear,7801
2017-07-08,montenegro,fossil,28452
2017-07-08,montenegro,renewable_ex_nuclear,9614
2017-07-08,netherlands,fossil,1373003.25
2017-07-08,netherlands,nuclear,2809.75
2017-07-08,netherlands,other,427341.5
2017-07-08,netherlands,renewable_ex_nuclear,33142.5
2017-07-08,north_macedonia,fossil,64503
2017-07-08,north_macedonia,renewable_ex_nuclear,14659
2017-07-08,norway,fossil,49378
2017-07-08,norway,other,1584
2017-07-08,norway,renewable_ex_nuclear,2022743
2017-07-08,poland,fossil,2189123
2017-07-08,poland,renewable_ex_nuclear,185490
2017-07-08,portugal,fossil,632112
2017-07-08,portugal,other,5394
2017-07-08,portugal,renewable_ex_nuclear,296292
2017-07-08,romania,fossil,452464
2017-07-08,romania,nuclear,197185
2017-07-08,romania,renewable_ex_nuclear,339651
2017-07-08,serbia,fossil,417446
2017-07-08,serbia,other,1008
2017-07-08,serbia,renewable_ex_nuclear,110972
2017-07-08,slovakia,fossil,57266
2017-07-08,slovakia,nuclear,265949
2017-07-08,slovakia,other,47731
2017-07-08,slovakia,renewable_ex_nuclear,84918
2017-07-08,slovenia,fossil,78468
2017-07-08,slovenia,nuclear,96687
2017-07-08,slovenia,renewable_ex_nuclear,71670
2017-07-08,spain,fossil,2247655
2017-07-08,spain,nuclear,827196
2017-07-08,spain,other,5012
2017-07-08,spain,renewable_ex_nuclear,1111978
2017-07-08,sweden,nuclear,783414
2017-07-08,sweden,other,49771
2017-07-08,sweden,renewable_ex_nuclear,1218590
2017-07-08,switzerland,nuclear,400254
2017-07-08,switzerland,renewable_ex_nuclear,343152
2017-07-15,austria,fossil,111545.25
2017-07-15,austria,other,3168
2017-07-15,austria,renewable_ex_nuclear,815019.75
2017-07-15,belgium,fossil,333965
2017-07-15,belgium,nuclear,778643
2017-07-15,belgium,other,64166
2017-07-15,belgium,renewable_ex_nuclear,221340
2017-07-15,bosnia_herzegovina,fossil,166283
2017-07-15,bosnia_herzegovina,renewable_ex_nuclear,19516
2017-07-15,bulgaria,fossil,305187
2017-07-15,bulgaria,nuclear,288303
2017-07-15,bulgaria,renewable_ex_nuclear,112578
2017-07-15,czech_republic,fossil,533289
2017-07-15,czech_republic,nuclear,279829
2017-07-15,czech_republic,other,15584
2017-07-15,czech_republic,renewable_ex_nuclear,182239
2017-07-15,denmark,fossil,93415
2017-07-15,denmark,renewable_ex_nuclear,208252
2017-07-15,estonia,fossil,122614
2017-07-15,estonia,renewable_ex_nuclear,18439
2017-07-15,finland,fossil,61848
2017-07-15,finland,nuclear,326401
2017-07-15,finland,other,12214
2017-07-15,finland,renewable_ex_nuclear,388690
2017-07-15,france,fossil,750946
2017-07-15,france,nuclear,5561070
2017-07-15,france,renewable_ex_nuclear,1375185
2017-07-15,germany,fossil,3617241.5
2017-07-15,germany,nuclear,923237.5
2017-07-15,germany,other,707545.25
2017-07-15,germany,renewable_ex_nuclear,3027204
2017-07-15,greece,fossil,476695
2017-07-15,greece,renewable_ex_nuclear,216934
2017-07-15,hungary,fossil,188725.75
2017-07-15,hungary,nuclear,263647
2017-07-15,hungary,other,12629
2017-07-15,hungary,renewable_ex_nuclear,28720.25
2017-07-15,ireland,fossil,289973
2017-07-15,ireland,other,856.5
2017-07-15,ireland,renewable_ex_nuclear,94485.5
2017-07-15,italy,fossil,1711025
2017-07-15,italy,other,1151003
2017-07-15,italy,renewable_ex_nuclear,1649239
2017-07-15,latvia,fossil,8871
2017-07-15,latvia,other,10695
2017-07-15,latvia,renewable_ex_nuclear,52222
2017-07-15,lithuania,fossil,10719
2017-07-15,lithuania,other,1981
2017-07-15,lithuania,renewable_ex_nuclear,32883
2017-07-15,luxembourg,fossil,4497.25
2017-07-15,luxembourg,renewable_ex_nuclear,7540.75
2017-07-15,montenegro,fossil,27663
2017-07-15,montenegro,renewable_ex_nuclear,2036
2017-07-15,netherlands,fossil,1149401.25
2017-07-15,netherlands,nuclear,51875.25
2017-07-15,netherlands,other,421607.25
2017-07-15,netherlands,renewable_ex_nuclear,50964
2017-07-15,north_macedonia,fossil,66482
2017-07-15,north_macedonia,renewable_ex_nuclear,5907
2017-07-15,norway,fossil,50843
2017-07-15,norway,other,1886
2017-07-15,norway,renewable_ex_nuclear,1928863
2017-07-15,poland,fossil,2195222
2017-07-15,poland,renewable_ex_nuclear,114389
2017-07-15,portugal,fossil,645637
2017-07-15,portugal,other,5474
2017-07-15,portugal,renewable_ex_nuclear,317687
2017-07-15,romania,fossil,426628
2017-07-15,romania,nuclear,190733
2017-07-15,romania,renewable_ex_nuclear,300966
2017-07-15,serbia,fossil,397856
2017-07-15,serbia,other,1008
2017-07-15,serbia,renewable_ex_nuclear,94968
2017-07-15,slovakia,fossil,68518
2017-07-15,slovakia,nuclear,267124
2017-07-15,slovakia,other,47574
2017-07-15,slovakia,renewable_ex_nuclear,82517
2017-07-15,slovenia,fossil,98734
2017-07-15,slovenia,nuclear,96714
2017-07-15,slovenia,renewable_ex_nuclear,62032
2017-07-15,spain,fossil,2053233
2017-07-15,spain,nuclear,850169
2017-07-15,spain,other,1697
2017-07-15,spain,renewable_ex_nuclear,1510019
2017-07-15,sweden,nuclear,854540
2017-07-15,sweden,other,49511
2017-07-15,sweden,renewable_ex_nuclear,1290670
2017-07-15,switzerland,nuclear,393882
2017-07-15,switzerland,renewable_ex_nuclear,315660
2017-07-22,austria,fossil,69147
2017-07-22,austria,other,3168
2017-07-22,austria,renewable_ex_nuclear,948932
2017-07-22,belgium,fossil,292480
2017-07-22,belgium,nuclear,834290
2017-07-22,belgium,other,68362
2017-07-22,belgium,renewable_ex_nuclear,231364
2017-07-22,bosnia_herzegovina,fossil,177188
2017-07-22,bosnia_herzegovina,renewable_ex_nuclear,17916
2017-07-22,bulgaria,fossil,357346
2017-07-22,bulgaria,nuclear,287427
2017-07-22,bulgaria,renewable_ex_nuclear,99250
2017-07-22,czech_republic,fossil,515071
2017-07-22,czech_republic,nuclear,280136
2017-07-22,czech_republic,other,15540
2017-07-22,czech_republic,renewable_ex_nuclear,164783
2017-07-22,denmark,fossil,73836
2017-07-22,denmark,renewable_ex_nuclear,144472
2017-07-22,estonia,fossil,98650
2017-07-22,estonia,renewable_ex_nuclear,14223
2017-07-22,finland,fossil,76690
2017-07-22,finland,nuclear,351054
2017-07-22,finland,other,11655
2017-07-22,finland,renewable_ex_nuclear,371279
2017-07-22,france,fossil,570645
2017-07-22,france,nuclear,5603903
2017-07-22,france,renewable_ex_nuclear,1442266
2017-07-22,germany,fossil,3490304.75
2017-07-22,germany,nuclear,947665
2017-07-22,germany,other,647629.75
2017-07-22,germany,renewable_ex_nuclear,3015333.5
2017-07-22,greece,fossil,622994
2017-07-22,greece,renewable_ex_nuclear,199067
2017-07-22,hungary,fossil,176682.75
2017-07-22,hungary,nuclear,248149.25
2017-07-22,hungary,other,11195
2017-07-22,hungary,renewable_ex_nuclear,29776
2017-07-22,ireland,fossil,271573
2017-07-22,ireland,other,174
2017-07-22,ireland,renewable_ex_nuclear,97088
2017-07-22,italy,fossil,1710697
2017-07-22,italy,other,1129821
2017-07-22,italy,renewable_ex_nuclear,1712458
2017-07-22,latvia,fossil,17749
2017-07-22,latvia,other,10936
2017-07-22,latvia,renewable_ex_nuclear,38111
2017-07-22,lithuania,fossil,4489
2017-07-22,lithuania,other,2011
2017-07-22,lithuania,renewable_ex_nuclear,55200
2017-07-22,luxembourg,fossil,4623.25
2017-07-22,luxembourg,renewable_ex_nuclear,9119.5
2017-07-22,montenegro,fossil,28239
2017-07-22,montenegro,renewable_ex_nuclear,2315
2017-07-22,netherlands,fossil,1069356
2017-07-22,netherlands,nuclear,67598.75
2017-07-22,netherlands,other,414227.5
2017-07-22,netherlands,renewable_ex_nuclear,53698.5
2017-07-22,north_macedonia,fossil,56201
2017-07-22,north_macedonia,renewable_ex_nuclear,20663
2017-07-22,norway,fossil,53923
2017-07-22,norway,other,3829
2017-07-22,norway,renewable_ex_nuclear,1945771
2017-07-22,poland,fossil,2169485
2017-07-22,poland,renewable_ex_nuclear,161357
2017-07-22,portugal,fossil,643463
2017-07-22,portugal,other,5486
2017-07-22,portugal,renewable_ex_nuclear,404803
2017-07-22,romania,fossil,474273
2017-07-22,romania,nuclear,172426
2017-07-22,romania,renewable_ex_nuclear,278968
2017-07-22,serbia,fossil,365041
2017-07-22,serbia,other,1008
2017-07-22,serbia,renewable_ex_nuclear,82874
2017-07-22,slovakia,fossil,61976
2017-07-22,slovakia,nuclear,267115
2017-07-22,slovakia,other,46840
2017-07-22,slovakia,renewable_ex_nuclear,83986
2017-07-22,slovenia,fossil,78082
2017-07-22,slovenia,nuclear,96272
2017-07-22,slovenia,renewable_ex_nuclear,79022
2017-07-22,spain,fossil,1802982
2017-07-22,spain,nuclear,849690
2017-07-22,spain,other,1687
2017-07-22,spain,renewable_ex_nuclear,1225154
2017-07-22,sweden,nuclear,837533
2017-07-22,sweden,other,51675
2017-07-22,sweden,renewable_ex_nuclear,1162158
2017-07-22,switzerland,nuclear,398423
2017-07-22,switzerland,renewable_ex_nuclear,278015
2017-07-29,austria,fossil,108243.25
2017-07-29,austria,other,3168
2017-07-29,austria,renewable_ex_nuclear,928438.25
2017-07-29,belgium,fossil,274158
2017-07-29,belgium,nuclear,831744
2017-07-29,belgium,other,68462
2017-07-29,belgium,renewable_ex_nuclear,239951
2017-07-29,bosnia_herzegovina,fossil,178235
